ks_bin_label,breakaway_bin_label,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_runs
0.925,0.873,1469.7522396976183,0.8014130022569091,0.6492006747658223,-0.8431332304792004,0.9880657069724872,-0.5668856701897351,20
0.925,0.887,1458.8766543711718,0.638444033358375,0.7474794347322063,-0.20031952067406655,-0.07443186240039018,-1.4231305857788024,32
0.925,0.903,1427.53268131163,0.6791976295858887,0.9333954345573536,0.47334591589719466,-0.6911147210252864,-2.3774841357124705,49
0.925,0.917,1422.0015743265028,0.6624301929613502,0.9441428757306198,0.6221596375271635,-1.2031922957427508,-3.3780895281271115,37
0.925,0.932,1419.572461620591,0.6416000664601341,0.9326039048567102,1.1731658665284932,-1.02749724402228,-3.8449947940903226,39
0.925,0.948,1413.1846299882382,0.6539284300149064,0.9606676172013323,0.8667091543645076,-0.9240176279290767,-3.931544039479011,24
0.925,0.962,1412.595113247388,0.751799437443912,0.964508935943201,0.9039105814021201,-1.3005135335654414,-4.052733966414304,41
0.925,0.978,1400.2404793079415,0.8648904436815966,0.988567736320146,0.5536869777859674,-1.775068810371854,-3.7642917564949774,41
0.925,0.992,1405.6660558261394,0.930384938835471,0.9956322503762769,-0.21852723634673415,-2.0337699786664487,-3.7689761192167666,35
0.955,0.857,1429.5723177443242,0.8648276582851366,0.7090010493254721,-0.4141189765643257,-0.18803761621466772,-2.7153834166549373,37
0.955,0.873,1448.3317509463998,0.759576863484669,0.6357732071886146,-0.6416386845979919,0.8289611404403111,-1.1912078035369522,38
0.955,0.887,1424.4852470221347,0.6380087438231025,0.7773736109757505,0.443821122505867,-0.1909556988556559,-2.2896035602273423,39
0.955,0.903,1378.905111231039,0.7005096514707251,0.9371229406971331,0.7585104854400833,-1.1807791141469726,-3.7876514745568444,38
0.955,0.917,1385.6294704134323,0.703171549517498,0.9372326175704921,-0.07911384498651616,-0.9254147309621231,-3.6233216031166773,30
0.955,0.932,1374.9102139925299,0.7711055932550956,0.9584563748140542,-0.37856903578291196,-0.4654075345455137,-3.833283982282366,29
0.955,0.948,1377.5742606912445,0.6675372735929306,0.9392065108190806,0.15562976259724753,-1.2725246356950035,-4.161468189328436,45
