sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
508,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0508/gen_0149,0.13252644892781973,0.9295868636574596,0.9777184044010937,0.7683976578526198,0.6779149766265368,1628.4052287581699,0.5032349418574287,0.7342120684257424,4.98696775790261,-1.5252555378203074,-1.784169262681847,153,124573
509,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0509/gen_0149,0.13252644892781973,0.9295868636574596,0.9777184044010937,0.8552831892855466,0.6779149766265368,1504.1495327102805,0.5617133947713575,0.7187841733770752,4.513531773456651,-0.5193966798207804,-3.1771355980297606,107,80472
510,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0510/gen_0149,0.12446214738301935,0.9230882108211518,0.49939585719257595,0.7683976578526198,0.19740311718533599,1640.6728971962616,0.4639460489056492,0.7113903572730587,2.747352381501011,-1.5093542272943588,-2.779992390356086,107,87776
511,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0511/gen_0149,0.10105766844935715,0.8882754150312394,0.22353995386511089,0.7465509670786559,0.19624187015198363,1549.5294117647059,0.36367542632398286,0.4171538481006251,2.6243969910753364,-1.4365785596351157,1.2226893851104954,51,39513
512,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0512/gen_0149,0.13266937267035248,0.8882754150312394,0.22353995386511089,0.7465509670786559,0.29359585482360046,1552.5098039215686,0.5277620250392597,0.41337240142463816,2.935629114139455,-2.462646336641559,0.1324354525007235,51,39589
513,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0513/gen_0149,0.10105766844935715,0.9532479119487107,0.22353995386511089,0.7465509670786559,0.19624187015198363,1736.9803921568628,0.673153560993707,0.6915313932224053,-1.375922554328005,-3.4800680883017816,-1.4683344685871305,51,44293
514,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0514/gen_0149,0.10105766844935715,0.8882754150312394,0.8458457809872926,0.7465509670786559,0.4955550212322414,1573.5294117647059,0.534861172052956,0.41014330218068534,5.163680082937288,-3.7070854552926606,-1.397672312847745,51,40125
515,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0515/gen_0149,0.10105766844935715,0.8882754150312394,0.22353995386511089,0.975622515939176,0.19624187015198363,1331.4117647058824,0.9985007496251874,1.0,-2.253326145313193,3.0998342201795,-2.822071218857117,51,33951
516,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0516/gen_0149,0.10105766844935715,0.8882754150312394,0.22353995386511089,0.7465509670786559,0.19624187015198363,1544.1494252873563,0.3965361066588865,0.7178448872644986,2.4235012050161826,-1.355337527371779,0.2966708793500052,174,134341
517,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0517/gen_0149,0.13266937267035248,0.9532479119487107,0.8458457809872926,0.975622515939176,0.5415371025491604,1326.3563218390805,0.7400987731137397,0.9933444836341893,5.008373013154943,-0.9298496216945841,-4.038262976176794,174,115393
518,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0518/gen_0149,0.06269763601012529,0.9711070809047669,0.7309101918712259,0.971746158413589,0.4443988567781078,1326.2790697674418,0.8289065254547942,0.9922672277748553,0.01144448408879515,-2.41658723989009,-5.747434678771421,86,57030
519,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0519/gen_0149,0.19275426100939513,0.9711070809047669,0.7309101918712259,0.971746158413589,0.7211545270007955,1337.2325581395348,0.7059821309464624,0.9849567833602894,-0.44633515439830285,-1.4064194416589426,-0.05973860580736407,86,57501
520,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0520/gen_0149,0.06269763601012529,0.8778667119331658,0.7309101918712259,0.971746158413589,0.4443988567781078,1479.860465116279,0.6659377177636362,0.45774271615802875,-1.2367587954192065,1.8312413095491786,0.13880150837017635,86,63634
521,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0521/gen_0149,0.06269763601012529,0.9711070809047669,0.7331206363625824,0.971746158413589,0.4464340121302714,1318.6046511627908,0.9978802941816776,0.9999647266313934,1.1271752086594844,-2.3636957963962755,-5.001123505832491,86,56700
522,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0522/gen_0149,0.06269763601012529,0.9711070809047669,0.7309101918712259,0.8905219943262637,0.4443988567781078,1481.0697674418604,0.4926038019127589,0.9267499921489809,5.456968405506599,-1.38033412910267,-3.9435134002066374,86,63686
523,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0523/gen_0149,0.06269763601012529,0.9711070809047669,0.7309101918712259,0.971746158413589,0.4443988567781078,1329.2,0.9981433487059829,1.0,0.9171581248439097,-2.7796828774978266,-4.499270164876784,135,89721
524,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0524/gen_0149,0.19275426100939513,0.8778667119331658,0.7331206363625824,0.8905219943262637,0.7224104339603514,1472.7555555555555,0.8163222222547144,0.703503636418505,-1.2016566587161484,0.9018324696563176,0.45223036931191296,135,99411
525,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0525/gen_0149,0.17088760789483787,0.854812786122784,0.4726440836675465,0.7806799385696649,0.4809146709069515,1531.1063829787233,0.9988610478359908,0.6811557951882011,-0.7677909661191359,1.436212516443924,1.087582847419582,141,107943
526,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0526/gen_0149,0.0509556460659951,0.854812786122784,0.4726440836675465,0.7806799385696649,0.3377938686673769,1531.1063829787233,0.9988610478359908,0.6811557951882011,-0.7677909661191359,1.436212516443924,1.087582847419582,141,107943
527,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0527/gen_0149,0.17088760789483787,0.9830219700932503,0.4726440836675465,0.7806799385696649,0.4809146709069515,1655.177304964539,0.5454457638877813,0.7926129059902305,1.782041527922699,-1.8290652610926645,-2.267986933193497,141,116690
