sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
238,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0238/gen_0099,0.1791414136532694,0.909441312821582,0.4590226016938686,0.9660876685753464,0.5389402702393914,1344.0,0.9985141158989599,1.0,-5.024090400576501,-1.38632758957588,-1.099616961065349,62,41664
239,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0239/gen_0099,0.0971726888790726,0.909441312821582,0.4590226016938686,0.9660876685753464,0.0687390835445275,1345.6774193548388,0.9948450462273071,0.9983939016204814,5.523765283791271,0.34866583395189166,-3.8581329610920383,62,41716
240,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0240/gen_0099,0.1791414136532694,0.9801589190028608,0.4590226016938686,0.9660876685753464,0.5389402702393914,1344.0,0.9985141158989599,1.0,2.028623617697572,-2.2077974645678378,-2.126963605539893,62,41664
241,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0241/gen_0099,0.1791414136532694,0.909441312821582,0.8085144891403615,0.9660876685753464,0.7035323421657407,1346.5806451612902,0.9983490612200361,1.0,-5.515993025564711,-2.277725376942947,0.37394399320304667,62,41744
242,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0242/gen_0099,0.1791414136532694,0.909441312821582,0.4590226016938686,0.9435430611483752,0.5389402702393914,1386.8387096774193,0.8009782538050133,0.9867417193896539,1.252900049919726,-0.6550089929385158,-3.610159591244668,62,42992
243,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0243/gen_0099,0.1791414136532694,0.909441312821582,0.4590226016938686,0.9660876685753464,0.5389402702393914,1348.1300813008131,0.7016813845898228,0.9713906645760463,1.7657214657279774,-1.8556820549405302,-2.311275310809213,123,82910
244,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0244/gen_0099,0.0971726888790726,0.9801589190028608,0.8085144891403615,0.9435430611483752,0.457412508786157,1394.9430894308944,0.9584233496905085,0.9986478452948513,0.8845953563647526,-3.278491096026354,-5.5465019975328005,123,85789
245,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0245/gen_0099,0.0974098143167793,0.978095096629113,0.8809616419486701,0.835585261695087,0.5383459630663465,1579.890625,0.5910871913779469,0.9513415683443276,-1.565267428408791,-2.7576782665562036,-2.040458141993402,128,101113
246,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0246/gen_0099,0.1773188670165837,0.978095096629113,0.8809616419486701,0.835585261695087,0.7500541986158931,1553.9375,0.8485745943790532,0.9680649961790613,-1.375500195673306,-3.635303036117552,-2.2051059120919994,128,99452
247,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0247/gen_0099,0.0974098143167793,0.8870395129080861,0.8809616419486701,0.835585261695087,0.5383459630663465,1502.59375,0.5346439881602812,0.7572010897822515,0.007854095304303081,-0.937214364950386,2.7413482253940678,128,96166
