coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std
0.5171506996583817,4.735148874476992,-1.5151694599609185,4.513866446787464,-1.4713377175295674,5.8409283610931935,-0.0849130706188947,4.3941597400959695,0.1783618212365751,4.523743468271412,1.068582136127674,4.90087064128976,0.8884002522101508,4.736325353533429,-0.9778161189012642,5.100777042484745,-0.3064204197701178,5.520507133571801,-0.5332213252190074,5.291881129776058,0.4119630416779054,5.5310944470127845,0.1895998295644929,5.35378956387584
-1.1170612895433316,4.638973860125901,-0.1415377614162342,5.098397416931688,0.0430945999250089,5.223283453101592,-0.4887058487019949,4.22629427891253,0.7082549745673742,5.5790722191959885,-0.1007191966627837,4.922770700019491,-0.8795198119047604,4.513114219910492,0.4150607032014508,4.95429000764667,-0.3192557149892923,4.773393844326072,-0.0966628141464845,5.422244184380963,-0.1969546925921723,5.158912011796843,0.7893251425001513,4.841177191947989
-0.5214513825037389,5.233733627976393,-0.0623970743061326,5.103358561711599,-0.4852741050146615,4.609459829296201,-0.0709813871074073,4.176803684661267,-0.8446265328403314,4.306267472557932,0.5425396637110587,5.592194619317644,0.2488829195004319,4.15785189879235,-0.5908705865427372,5.316162181016867,-0.8059658982052963,5.071277513371845,-0.3064326999427862,4.756384265652724,0.8018623805184936,5.161793967226346,0.4194453475615599,4.483751228746777
0.1049495821223453,3.939741773965038,-0.3038172862251337,5.107495234635644,-0.2691204743744609,4.966994450797993,-0.10279029633708,4.510391176799324,-0.294011355845258,4.538313225518433,-0.9072231907627946,4.910318199493244,0.0616056707394371,5.445008017696074,0.5760099502911796,5.645056078076588,-0.4193157967998028,5.638987507988307,-0.8020443277710536,5.095516443688556,0.3715303869918474,4.640177857228957,1.4837084468206847,5.457583490132409
0.1937463846414095,5.317112668107154,0.0506315429582904,5.476870696797438,1.522615829258682,5.789980594545756,0.3873855969483115,4.556386078282507,0.5238244410707599,4.77059982866717,-0.1840176889271711,5.368465604464278,0.3537853559848333,5.376468874311881,0.2949904476073212,4.369462267612486,-0.3571374404756925,5.447625784713528,-0.0299242896267054,5.208825153529508,-0.3551979176068145,5.229652499295014,-0.0455481474557389,4.866641803283287
-0.3051433556538419,4.411399224045887,-0.1209449325357686,5.189705460646922,-0.1387358023495788,5.444282740152822,0.2737334097703534,4.847403321865502,0.0904049927311073,4.937039037977772,0.8271386842976419,4.736097963430695,0.4134132296918235,5.261884546958968,0.6003225670768909,5.032603890490575,-0.3386426223581851,5.657668583420431,-0.1202941601751459,5.7012049466986126,0.6786488626440946,4.714820314641985,0.7736818991635874,4.871278542695216
-1.163248794944125,4.76796078363707,-0.8011228232955193,5.018942960711284,0.0471624753867261,4.857825585984791,0.2088591878961811,5.18318371641567,0.9466313763181974,5.241936218397544,-0.7195200412877488,4.598159892994332,0.4854491806826057,5.027991494806926,-0.0064487109848206,5.645486556814303,-0.3122226941658987,5.274655906364065,0.125300116889609,4.545918386628233,-0.130386448110912,4.884191085044692,0.1931654464869211,4.494978781421074
-0.385765092912981,5.608290927320854,-0.7033187944154841,4.830128733711769,-0.6284880986035659,5.881214555391965,0.7098371649940947,4.76718624021952,0.0965335019790035,5.741994787107608,-1.2530862454350555,4.945206047075723,0.0565291887996346,5.004601503685907,0.1999596381559832,5.133816324079377,0.3823799029739618,4.717712279909196,0.3050790018043281,5.324681625659253,-0.180441476423701,5.44664260063347,0.2238108482306977,4.132388534085798
0.3031066010607688,4.52542179882316,0.0864740175242008,5.09018716270877,-0.5649872947974663,4.982851544586943,0.1835570355430673,5.314646451102315,0.5161411699904266,4.764645849543302,-0.4633758702768435,4.276694045166943,0.221302714389466,5.208959770852168,-0.1514830695799959,5.421328128069942,0.6761415518735322,4.7166035321854745,0.1735536922313867,5.06403070168871,0.0402686720654714,4.981548362061711,-0.2014674002194811,4.850402885132195
-0.1568746901891433,5.088217731796106,0.3526551516932564,4.847997937358629,0.0125396473459814,4.852422720074196,0.7329163188428317,5.292788895226022,0.6375966144860378,4.950804172891138,-0.1738689958993621,5.371311432942522,-0.002413938937912,5.131722510920531,0.3125839825299123,4.83489236511086,0.0044178171475048,4.955896958306955,0.4964226445530345,5.123894114303777,0.2784871927922116,4.393854060294482,0.2288070870740621,4.725763207215359
